un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,人生中第一次煮雞湯，第一砍雞頭(>﹏<),Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C6PyVq1Zj?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-03-03 12:12
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@范冰冰:请让更多人看到。,Android客户端,NULL,NULL,《穹顶之下》纸版演讲，内嵌图片视频。大象公会出品。晚安。 O柴静雾霾调查：《穹顶之下》,NULL,0,0,http://www.weibo.com/3169959511/C6CgomIEz,2015-03-02 02:20,0,0,http://www.weibo.com/1704116960/C6IQ5pqrj?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-03-02 19:05
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,有很多孩子，從生下來就沒有辦法通過聲音來接觸這個世界，他們聽不到美妙音樂，大自然其妙的聲響，父母長輩的親切呼喚，我想通過自己的力量，提供我的畫作參與#爱的分贝公益艺术展#把看見的愛傳遞給他們，我相信有一天，他們會聽得見!M[品牌捐]爱的分贝 救救耳朵 展出網址O网页链接,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C6FAdeYY6?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-03-02 10:48
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,最近摸臉有點粗糙，突然想到洗臉機，用完之後臉變好滑!純分享，沒拿錢!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C5VSFaamc?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-25 14:27
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,歐巴桑出動！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C5VjH9nuD?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-25 13:01
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,扁桃腺，我怕你行不行!還有青春痘!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C5LNSe3LD?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-24 12:47
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,Oh~my love~my darling~my bla bla la ~ bla bla bla~~~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C5vM29yyM?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-22 19:59
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,發現自己拍照技術真的很爛，沒重點!這張是要說我們來吃溫體牛!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C5bx4ok21?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-20 16:27
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,現在肚子又餓了，老公煎鍋貼給我吃!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C4V7VDH21?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-18 22:41
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,除夕，白天帶小孩去公園玩，順便在公園拉筋，非常像老人，5點開飯9點躺在床上，完全是老人，而且連茫都沒茫，但跟家人相聚好開心!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C4UZYtkrg?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-18 22:22
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,謝謝每一位到現場幫我們歡呼鼓掌的人，深深一鞠躬!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C4oLY1rST?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-15 12:19
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,女兒的新寶貝！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C3DNZ15zV?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-10 12:45
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我吃早餐，許老三坐我旁邊捏黏土，過一會她給我看黏土，我說:好可愛喔！這是什麼?她很冷靜的說:黏土啊！我說:i know~ i mean 你黏出什麼東西?她很冷靜的說:扁黏土!突然覺得自己好假，不管3721就喊好可愛!媽媽的通病~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C2I2gA3BB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-04 09:41
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,五妹娘，她是一隻桀驁不馴的母狗，但她是大S最好的朋友! L视频：elephant DEE小S《五妹娘》MV,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C2AOY5jfG?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-03 15:19
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,2/14慢慢逼近了，從來沒過過壓力這麼大的情人節!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C2iHhkcDH?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-02-01 17:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,全家旅遊~每次都說下次全家一定要去哪，做什麼，但常常說完就算了!還好我小姑是超級行動派，立刻安排了一趟苗栗之旅，台灣真的有很多好玩的地方~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C1Q90Elmr?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-29 16:29
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,2 分鐘前    這次苗場滑學之旅真的很開心，女兒也勇敢的上山自己滑了一段，我也抓回ski平行滑的爽快感，教練都非常有耐心，太完美了啦！只是短期內我不想在聽到清酒這兩字，光聽就想吐~#滑雪中毒者#,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C1FCNrDeA?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-28 13:42
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,各司其職~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C0V6waAl3?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-23 15:17
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我愛短髮，剪完心情就好!花群髮廊郝師傅的學生頭，真的沒話說!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C0UpJwqJ8?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-23 13:31
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我訂裝她都要一起!還要求配高跟鞋!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C0DMgfpMB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-21 19:10
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,不要跟我要票了，我真的拿不到票！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/C0ijkkPWs?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-19 12:31
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,昨天女兒9歲生日，寫了一張卡片給我，謝謝我讓她每天平平安安，我看了熱淚盈眶，一轉頭看我媽已經淚崩，我說:你有需要戲劇張力那麼強嗎？主角又不是你，我才是媽媽，你也不過就是個外婆!太愛強戲了，受不了!大s說:這樣誰願意跟你同台!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BFWnekyMF?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-17 11:09
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,[elephant Dee & her 90`s friends] 徐熙娣 & 姐妹們的音樂聚會 2015/ 2/14(六) Legacy Taipei 音樂展演空間 台北市八德路一段一號‧華山1914創意文化園區 中五館 2015/1/19 12:00 全面開賣 購票請洽 indievox,微博 weibo.com,NULL,NULL,【视频：  徐熙娣 & 姐妹們的音樂聚會 2/14 Legacy 台北演唱會 1/19 全面開賣】 （分享自 @优酷） L徐熙娣 & 姐妹們的音樂聚會 2/14 Legacy 台北演唱會 1/19 全面開賣,NULL,0,0,http://www.weibo.com/1704116960/BFRUDaG0N,2015-01-16 23:47,0,0,http://www.weibo.com/1704116960/BFRWGsAEP?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-16 23:52
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,【视频：  徐熙娣 & 姐妹們的音樂聚會 2/14 Legacy 台北演唱會 1/19 全面開賣】 （分享自 @优酷） L徐熙娣 & 姐妹們的音樂聚會 2/14 Legacy 台北演唱會 1/19 全面開賣,优酷土豆,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BFRUDaG0N?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-16 23:47
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,說真的，2/14的演唱會，我只能用騎虎難下來形容現在的心情!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BFOTH5ZYs?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-16 16:07
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,轉發微博,Android客户端,NULL,NULL,"女神@小S 发新专辑了 这次S化身为爵士女伶《elephant DEE》, 用极具魅惑的嗓音唱出她大脑中的奇幻世界，EP集結5首精采单曲, 每首歌曲风特立鲜明层次有致, 并与好友@范晓萱 联手创作带来听觉飨宴！快来一起听歌 KBlue-elephant DEE 说出你最爱小S的哪首歌就有机会获得亲笔签名CD, 马上行动吧！",NULL,0,0,http://www.weibo.com/2839375204/BFMrylRFP,2015-01-16 09:52,0,0,http://www.weibo.com/1704116960/BFMGEd7oS?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-16 10:29
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我最愛的姐姐寫的詞，我最愛的導演拍的mv，我現在的心情--心臟噴血，但噴的是熱血! L视频：小S新歌《心脏喷血》MV发布,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BFneXaG84?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-13 17:42
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,表姐教我做的培根蝦仁燉飯!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BEVDzhurY?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-10 19:26
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,用美亞的鍋子煮燉飯，一邊煮一邊喝酒，好開心喔!而且煮完鍋子很好洗喔！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BEV84naKk?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-10 18:08
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,Ma媽媽加油!,Android客户端,NULL,NULL,我們會加油的為媽媽加油,NULL,0,0,http://www.weibo.com/1767981164/BEMKal8az,2015-01-09 20:47,0,0,http://www.weibo.com/1704116960/BENun95MA?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-09 22:41
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,兩個我的最愛，雪花牛仔褲和髮篐~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BECr43w9z?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-08 18:33
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,沒它我怎麼辦啊？,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BEBa8oz33?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-08 15:18
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"我婆婆一點都不嚴肅，她會跟我聊韓劇的內容，以及哪個韓星很壯，還會說男主角體格好就要一直在劇中淋浴!她是一個少女，我很愛她!重點是我女兒肚子餓，我都說:快去找阿嬤，阿嬤煮的東西最好吃!連許老三叫我幫她畫Elsa,我都說:你知道全家誰最會畫畫嗎？是阿嬤!阿嬤萬能啊！",Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BE21MdrU0?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-04 21:52
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,節目其次，你才是最珍貴的!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BDRHE51tE?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-03 19:35
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我最愛的姐姐，連我3天沒洗頭也敢含!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BDIULDi9r?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-02 21:12
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,有人2015一大早叫我這輩子不要再喝酒了，請問我要如何渡過接下來的日子?請問?但還是要謝謝我的家人和朋友，忍受我的無賴.我的抱怨.我的沒自信.我的不想回家，謝謝你們!2015~我要成為又喝酒又不會失控的人!!當然還包括其他一些心靈書籍裡面會提到的東西，感恩.飲食健康.運動.內省blablabla…等，共勉之!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BDzqNnxWS?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2015-01-01 21:04
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,忘了放我心愛的大姐！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BDhsF6ToC?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-30 23:19
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,2014年要結束了，願我愛的人都平安，願我能健康勇敢，願一切都否極泰來~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BDgaKz5oV?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-30 20:02
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,要開始使用右臉了，一直都用左臉做表情，右臉都僵了!後面那位應該不會跟我計較吧！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BD87vcht0?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-29 23:32
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,那天跟老公在草地上玩耍，他輕推了我一下，笑說:baby你差點要五肢投地! 我說:你要講的是四腳朝天嗎？,微博 weibo.com,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BD41gavok?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-29 13:06
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,心好痛！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBZj0E6oa?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-22 11:15
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,晚安，我要睡了！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBUqZCakB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-21 22:51
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,'親愛的'好好看，演員導演都一流！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBUqMlWBH?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-21 22:51
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,小孩一到大自然就好開心，大人也是，還重溫了我們小學最愛玩的跳馬背，現在竟然不流行了！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBJfIsLfd?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-20 18:23
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,昨天去看了哈比人，路克伊凡斯太帥了，但願每晚都能夢到他!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBwvZs54Y?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-19 09:58
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,開工！,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBnOX1F7S?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-18 11:50
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我做的炒飯，看起來很平淡，但女兒非常捧場，一直說:媽媽你做的不錯耶!語氣很像在鼓勵戒酒的人~,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BBi9a94Av?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-17 21:23
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,回到家有婆婆煮的芋頭米粉，還有老公買的獺祭清酒，好幸福哦！,三星GALAXY S4,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BAZGNwwdW?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-15 22:24
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,怎麼工作不管再怎麼順利，都是收工時最開心！,三星GALAXY S4,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BAZ9ycMrB?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-15 21:02
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,孩子的安全不能開玩笑！,三星GALAXY S4,NULL,NULL,#Joie开讲啦# 【关爱孩子，从安全座椅开始】劣质安全座椅不仅无法为宝贝出行护航，还可能在事故发生时造成二次伤害，其布料也会对孩子的肌肤健康造成伤害选购安全座椅时，家长们一定要注意查看国家3C质量认证，切记不要贪图便宜。新闻来源：中国质量网,NULL,0,0,http://www.weibo.com/2274567787/BAsPHof1p,2014-12-12 10:45,0,0,http://www.weibo.com/1704116960/BAWym5ARE?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-15 14:24
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我昨天打扮好，自問:也太時髦了吧！ 結果我大女兒在旁邊說:媽媽，你這就叫自我膨脹! 我說:會嗎? 她說:嚴重的自我膨脹! 我看她才是嚴重的不會做人吧！,三星GALAXY S4,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BAUVomFN2?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-15 10:16
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,北京的W hotel用大象迎接我耶!so sweet!,Android客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BAu0ylLgW?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-12 13:44
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,博客來週暢銷榜NO1！ 謝謝大家！,三星GALAXY S4,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/BAtZwcSpK?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2014-12-12 13:42
